fgood,cbs1,cbinq,cbline,cbterm,cblineut,cbtob,cbdpd,cbnew,pmt,dpd,home,online,period
0,580,1,2,1,51.26494366,5,Yes,No,A,High,No,Yes,30-09-2017
0,603,1,2,1,60.33614598,3,No,No,A,Low,No,Yes,31-01-2017
0,672,0,0,0,32.68780499,5,No,No,M,NO,No,Yes,31-03-2017
0,616,0,0,0,29.28300704,5,No,No,M,NO,No,Yes,31-12-2016
0,697,1,1,0,30.98781244,7,No,No,A,NO,Yes,No,31-08-2017
0,655,0,2,0,36.81275061,6,Yes,No,A,High,No,Yes,28-02-2017
0,NA,2,3,0,57.64951493,4,No,No,A,NO,No,Yes,30-04-2017
0,716,1,2,1,21.32492606,6,No,No,M,NO,No,No,30-06-2017
0,627,1,1,1,47.64390998,6,No,No,M,NO,No,No,30-06-2017
0,659,1,3,1,41.8330067,5,No,No,P,Low,No,No,28-02-2017
0,598,1,3,0,12.41912757,7,No,No,M,NO,No,Yes,30-06-2017
0,618,1,2,1,38.7079168,6,No,No,M,NO,No,Yes,30-09-2017
0,628,1,3,1,38.59072019,4,No,No,M,NO,No,Yes,31-01-2017
0,595,1,1,1,55.92769193,6,No,No,M,High,No,Yes,31-07-2017
0,636,0,0,0,39.56067834,6,No,No,A,NO,No,Yes,30-04-2017
0,616,1,0,0,52.16080269,5,No,No,M,NO,No,Yes,30-06-2017
0,690,2,2,0,38.75446591,7,No,Yes,M,NO,No,No,31-12-2016
0,683,1,2,0,44.32248117,7,No,No,P,NO,No,No,30-09-2017
0,559,0,3,2,38.88014803,4,No,No,M,Low,No,Yes,31-05-2017
0,607,0,1,1,39.84563374,6,No,No,P,NO,Yes,Yes,31-01-2017
0,605,0,0,0,40.10768826,5,No,No,M,NO,No,Yes,31-03-2017
0,557,2,3,1,47.46606337,3,Yes,Yes,M,High,No,Yes,30-06-2017
0,583,2,3,2,63.40404855,4,Yes,No,P,High,No,Yes,28-02-2017
0,696,0,2,1,45.46495381,7,No,No,M,NO,No,Yes,30-06-2017
0,507,0,2,1,45.33565919,4,No,Yes,A,High,No,No,31-05-2017
0,624,0,1,1,48.35113211,4,No,No,M,NO,No,Yes,31-01-2017
0,596,1,2,2,20.37995218,4,No,No,P,NO,No,Yes,31-01-2017
0,632,2,2,0,24.52344103,5,No,No,A,Low,No,No,30-09-2017
0,658,1,0,1,58.55772147,6,No,No,A,NO,No,Yes,31-01-2017
0,705,2,3,1,41.23587407,5,No,No,M,NO,No,No,31-12-2016
0,651,1,2,0,69.49311405,5,Yes,No,P,Low,Yes,Yes,31-12-2016
0,682,1,3,1,56.57178601,6,No,No,P,NO,Yes,Yes,31-03-2017
0,NA,1,2,2,54.83450082,6,No,Yes,M,Low,No,Yes,31-03-2017
0,622,1,2,1,42.29633365,4,No,No,M,Low,No,Yes,31-01-2017
0,667,1,1,0,35.05353933,7,No,No,M,NO,Yes,No,31-05-2017
0,566,2,2,1,45.30635876,3,No,No,M,NO,No,Yes,31-08-2017
0,NA,0,2,1,30.290448,5,No,No,M,NO,No,Yes,30-09-2017
0,592,1,2,2,54.34147457,5,No,No,M,Low,No,No,30-06-2017
0,609,1,1,1,58.89432081,3,No,Yes,M,NO,No,Yes,31-12-2016
0,632,0,1,0,42.37561824,5,No,No,M,Low,No,Yes,31-05-2017
0,615,1,2,1,36.53454812,4,No,No,A,NO,No,Yes,30-09-2017
0,672,0,2,0,44.19898612,5,No,No,A,NO,No,No,31-08-2017
0,541,0,1,0,42.42856532,5,No,No,A,Low,No,Yes,31-12-2016
0,603,1,3,1,60.75094213,3,No,No,M,Low,No,Yes,31-01-2017
0,702,0,2,0,39.09905564,5,No,No,M,NO,No,Yes,30-09-2017
0,686,0,1,0,47.65838221,4,No,No,M,NO,Yes,Yes,31-08-2017
0,627,1,1,0,28.4686473,5,No,No,M,NO,No,Yes,31-03-2017
0,699,0,0,0,38.19488035,5,No,No,A,NO,Yes,No,30-06-2017
0,617,0,1,0,65.7068832,5,No,No,A,Low,No,No,31-08-2017
0,654,2,2,1,31.11911792,6,No,No,A,NO,Yes,No,31-08-2017
0,641,0,0,2,41.83381988,4,No,No,A,NO,Yes,No,31-03-2017
0,697,1,1,0,40.97674996,6,No,No,M,NO,No,Yes,31-08-2017
0,651,0,1,0,34.10284987,6,No,No,M,NO,Yes,Yes,31-07-2017
0,692,1,1,0,47.51044025,7,No,No,M,NO,No,Yes,31-07-2017
0,704,0,1,1,49.24549245,6,No,No,M,NO,Yes,Yes,31-07-2017
0,620,2,1,1,54.364219,5,No,No,M,High,No,Yes,30-04-2017
0,679,0,2,0,3.365401657,8,No,No,A,NO,No,Yes,30-06-2017
0,NA,1,2,1,52.19096323,5,No,Yes,M,NO,No,No,31-07-2017
0,819,0,0,1,52.80097794,8,No,No,M,NO,Yes,Yes,31-08-2017
0,639,0,1,0,42.46682637,6,No,No,M,NO,No,No,30-06-2017
0,543,2,3,1,60.17652151,4,No,No,M,High,No,Yes,30-04-2017
0,594,1,2,1,49.22116219,5,No,No,M,NO,No,Yes,30-06-2017
0,660,0,1,0,38.38604443,7,No,No,M,Low,No,Yes,30-09-2017
0,578,1,1,1,47.68230836,5,Yes,No,M,High,No,Yes,31-03-2017
0,614,1,1,1,35.19324942,4,No,Yes,M,NO,No,Yes,31-05-2017
0,696,0,2,1,59.28039321,7,No,No,M,Low,No,No,31-12-2016
0,622,2,3,0,42.44194341,5,No,No,A,High,No,Yes,30-09-2017
0,710,1,1,0,45.81297933,5,No,No,M,NO,No,Yes,31-01-2017
0,674,1,2,0,52.85726919,6,No,No,A,Low,No,No,31-12-2016
0,695,1,2,1,35.19683021,7,No,No,P,NO,Yes,No,31-01-2017
0,672,0,2,1,59.02390512,7,No,No,A,NO,No,No,30-09-2017
0,608,0,1,1,34.00910543,5,No,No,M,Low,No,Yes,30-09-2017
0,632,0,0,0,23.1449852,5,No,No,M,NO,No,Yes,31-07-2017
0,678,0,1,1,73.65096812,4,No,Yes,M,NO,No,Yes,30-06-2017
0,616,1,2,1,62.24835137,4,No,No,P,High,Yes,No,31-05-2017
0,688,0,0,0,37.02526409,6,No,No,A,NO,Yes,No,31-12-2016
0,728,0,0,1,56.83651214,5,No,No,P,NO,Yes,Yes,31-08-2017
0,688,1,1,0,47.36423466,5,No,No,A,NO,Yes,Yes,31-01-2017
0,643,1,2,0,42.92830179,6,No,No,M,High,Yes,Yes,30-04-2017
0,581,1,0,1,44.81537302,4,No,No,A,NO,No,No,31-03-2017
0,659,0,0,1,44.83096215,6,No,No,M,NO,No,Yes,31-07-2017
0,662,2,3,0,52.68655754,5,No,No,M,NO,No,Yes,31-08-2017
0,643,0,0,0,35.58571997,8,No,No,M,Low,No,No,30-09-2017
0,670,0,0,0,40.59364414,6,No,No,A,NO,Yes,No,30-09-2017
0,725,2,3,1,64.47927843,6,No,No,P,Low,No,Yes,31-05-2017
0,746,1,2,0,49.74274555,6,No,No,M,NO,No,Yes,31-12-2016
0,628,1,2,1,36.1682853,6,No,No,M,NO,No,No,30-06-2017
0,NA,0,1,1,41.3527185,5,No,Yes,M,Low,No,No,31-08-2017
0,634,1,2,1,61.44839103,6,Yes,Yes,P,Low,Yes,Yes,30-09-2017
0,626,1,2,1,39.27297254,5,No,No,A,NO,Yes,Yes,31-08-2017
0,557,0,2,0,27.81491591,6,No,Yes,M,NO,No,Yes,31-12-2016
0,721,1,2,0,39.05768756,5,No,No,M,NO,No,Yes,31-01-2017
0,568,1,3,1,43.05979191,3,No,No,M,Low,No,No,31-05-2017
0,567,1,3,0,41.91290787,4,No,No,P,High,No,Yes,30-09-2017
0,554,2,3,2,60.82126122,4,Yes,Yes,A,High,Yes,Yes,31-03-2017
0,608,1,2,0,31.11652347,6,No,No,A,NO,No,No,31-07-2017
0,699,1,1,1,58.17591148,7,No,No,A,NO,No,No,30-04-2017
0,685,1,2,0,54.84659249,5,No,No,M,NO,No,Yes,30-06-2017
0,648,1,1,1,54.21138904,5,No,Yes,M,High,No,Yes,31-08-2017
0,649,1,3,2,30.1772571,7,Yes,No,M,High,No,Yes,30-04-2017
0,NA,0,0,0,7.477129442,7,No,No,A,NO,Yes,No,31-08-2017
0,649,1,3,1,51.45158539,5,No,No,M,NO,No,Yes,31-05-2017
0,611,0,1,1,26.33966706,8,No,No,A,NO,No,Yes,28-02-2017
0,615,0,0,1,27.60527504,5,No,No,M,NO,No,Yes,31-01-2017
0,572,2,3,1,45.89442713,5,No,No,M,High,Yes,Yes,31-12-2016
0,642,1,3,1,67.20236466,3,No,No,M,Low,No,Yes,30-09-2017
0,697,1,2,0,49.71193189,5,No,Yes,A,NO,No,No,31-12-2016
0,614,1,1,1,52.62820577,5,No,Yes,A,NO,No,Yes,31-08-2017
0,682,1,1,0,47.15672889,6,No,No,M,NO,No,No,28-02-2017
0,653,0,2,0,54.98753094,5,No,No,P,NO,No,Yes,31-05-2017
0,634,0,1,0,48.89381779,7,No,No,M,NO,Yes,No,30-09-2017
0,562,1,2,2,49.55142506,6,Yes,No,A,High,No,No,31-01-2017
0,554,0,2,1,52.28373755,3,No,No,M,High,No,No,30-09-2017
0,593,2,1,0,50.87627938,6,No,Yes,M,NO,No,Yes,31-05-2017
0,653,1,0,1,60.04835543,6,No,No,P,NO,No,No,31-08-2017
0,645,2,2,0,38.91116853,6,No,Yes,A,Low,No,Yes,31-01-2017
0,641,0,1,0,20.22723309,6,No,No,M,NO,No,Yes,30-09-2017
0,702,2,1,1,67.33443577,6,No,No,M,NO,No,Yes,31-12-2016
0,642,0,1,0,41.40603261,6,No,No,P,NO,Yes,Yes,31-03-2017
0,761,1,2,1,51.32994487,6,No,No,P,NO,Yes,No,31-08-2017
0,696,1,2,0,43.61253034,7,Yes,No,A,High,No,Yes,30-04-2017
0,683,1,1,0,49.89575426,5,No,No,A,NO,No,Yes,31-12-2016
0,552,0,1,0,52.05719407,6,Yes,No,A,High,No,No,31-12-2016
0,566,0,1,1,45.86786504,5,Yes,Yes,M,High,No,Yes,30-09-2017
0,735,1,3,0,58.376381,8,Yes,No,A,NO,No,Yes,31-07-2017
0,NA,1,3,0,67.553852,6,No,No,M,NO,No,Yes,31-05-2017
0,653,1,0,1,59.67999898,7,Yes,Yes,P,High,Yes,No,30-09-2017
0,NA,2,3,1,65.0906115,4,Yes,Yes,M,High,No,Yes,30-09-2017
0,581,1,2,1,38.03350418,5,No,No,M,NO,No,Yes,31-03-2017
0,586,0,0,1,63.78291327,5,No,No,A,NO,Yes,No,30-09-2017
0,653,1,1,1,52.21241495,5,No,No,M,High,No,Yes,31-12-2016
0,590,0,1,1,53.58874056,6,Yes,Yes,M,High,No,Yes,30-09-2017
0,696,0,0,0,45.90297618,8,No,No,M,NO,No,Yes,30-09-2017
0,653,0,0,0,38.55236937,6,No,Yes,M,NO,Yes,No,31-05-2017
0,NA,1,3,1,59.9636022,5,No,No,A,High,No,Yes,31-05-2017
0,685,0,0,0,33.2324724,5,No,No,M,NO,Yes,Yes,30-09-2017
0,NA,1,2,1,47.60066043,6,Yes,Yes,M,High,No,Yes,31-08-2017
0,670,1,1,1,55.3172177,6,No,No,M,NO,Yes,Yes,31-05-2017
0,740,0,2,2,68.8391592,6,No,No,A,NO,No,No,30-06-2017
0,NA,0,0,0,32.99217223,6,No,No,P,NO,Yes,No,31-01-2017
0,674,1,2,1,37.16630056,7,No,No,A,NO,No,No,31-12-2016
0,527,1,3,2,40.98079151,3,Yes,Yes,A,High,No,No,30-04-2017
0,655,1,2,1,42.8412687,7,No,No,A,Low,Yes,No,30-06-2017
0,599,0,2,2,52.73771289,5,Yes,No,P,Low,Yes,Yes,30-06-2017
0,651,1,3,1,54.76345963,6,Yes,No,M,Low,No,Yes,30-04-2017
0,730,0,1,1,49.06921763,8,No,No,M,Low,No,Yes,30-04-2017
0,661,1,2,1,54.01571844,7,No,No,M,Low,Yes,Yes,31-03-2017
0,648,0,0,0,25.02932283,5,No,No,M,NO,No,Yes,31-12-2016
0,594,1,3,0,46.74322115,4,No,No,A,NO,Yes,No,30-06-2017
0,NA,1,2,1,40.17897395,5,No,No,A,Low,No,Yes,30-04-2017
0,594,1,0,0,40.62844358,4,No,Yes,P,NO,No,No,30-04-2017
0,NA,0,1,1,36.555279,5,No,No,M,NO,No,Yes,31-08-2017
0,651,1,1,0,7.24994324,5,No,No,M,NO,No,Yes,30-09-2017
0,538,2,3,1,62.70801384,5,No,Yes,P,Low,No,Yes,30-09-2017
0,689,0,1,0,36.81864726,7,No,No,M,NO,No,Yes,31-12-2016
0,743,0,0,0,52.61761535,6,No,No,M,NO,No,Yes,30-06-2017
0,634,1,1,1,48.88958255,5,No,No,P,NO,No,No,31-05-2017
0,589,0,3,1,58.60039128,5,Yes,No,M,Low,No,Yes,30-09-2017
0,NA,1,2,1,31.69261815,7,No,No,P,NO,Yes,No,31-05-2017
0,NA,2,2,0,25.02657916,5,No,No,P,NO,Yes,Yes,31-01-2017
0,681,0,2,0,48.83563379,6,Yes,No,M,NO,No,Yes,31-05-2017
0,599,0,1,1,42.01140002,6,No,No,A,NO,No,Yes,31-05-2017
0,645,1,2,1,52.10052333,4,No,No,A,NO,No,Yes,31-03-2017
0,586,1,3,1,50.80434752,6,No,No,P,High,No,Yes,31-05-2017
0,NA,1,3,0,53.87247296,7,No,No,P,Low,No,Yes,31-01-2017
0,703,1,3,2,38.31499934,6,No,No,M,NO,No,Yes,28-02-2017
0,674,1,0,1,45.71512386,6,No,No,M,NO,No,Yes,30-04-2017
0,621,0,1,1,45.64192283,4,No,No,M,NO,Yes,Yes,31-03-2017
0,605,1,2,0,40.19803884,5,No,No,M,NO,No,Yes,31-08-2017
0,629,1,2,1,62.66717648,4,No,No,P,Low,Yes,No,31-07-2017
0,550,1,2,1,30.69461059,4,No,No,A,Low,No,No,30-04-2017
0,613,0,3,0,43.28245054,5,Yes,No,P,Low,No,No,30-09-2017
0,NA,0,1,0,25.57944246,7,No,No,P,NO,Yes,No,31-12-2016
0,697,1,2,1,50.71492589,6,No,No,A,NO,No,No,31-08-2017
0,632,2,2,1,34.89556509,6,No,No,M,Low,No,Yes,31-05-2017
0,693,0,1,0,17.98103423,7,No,No,A,NO,No,Yes,31-12-2016
0,589,0,2,1,43.29034864,6,No,No,A,NO,No,Yes,31-03-2017
0,609,0,2,0,45.03025932,7,No,No,M,NO,Yes,Yes,28-02-2017
0,696,0,1,0,45.58501339,6,No,No,P,NO,Yes,Yes,31-08-2017
0,633,1,0,0,39.85076052,4,No,No,A,NO,No,No,31-08-2017
0,626,0,2,0,42.66009838,4,No,No,A,NO,Yes,No,31-12-2016
0,650,1,2,0,38.09450432,8,No,Yes,M,Low,No,Yes,31-03-2017
0,621,0,1,1,25.83277166,5,No,No,A,Low,Yes,Yes,31-03-2017
0,704,0,3,1,51.28380148,7,Yes,No,M,High,No,Yes,31-05-2017
0,555,1,1,1,33.75898034,4,Yes,No,A,High,No,Yes,31-08-2017
0,692,1,0,0,44.25457759,5,No,No,M,NO,Yes,No,31-07-2017
0,608,1,3,1,51.96061676,6,No,No,A,High,No,No,28-02-2017
0,559,1,1,1,35.98260999,5,No,No,A,Low,No,Yes,31-01-2017
0,651,1,0,1,58.7028289,5,No,No,M,NO,No,Yes,31-01-2017
0,661,1,2,1,53.35884255,7,No,No,P,NO,No,Yes,30-09-2017
0,NA,0,0,0,34.137913,6,No,Yes,A,NO,No,Yes,31-05-2017
0,634,2,2,1,55.04640599,5,No,No,M,High,No,Yes,31-01-2017
0,710,1,1,1,25.84420558,6,No,No,A,NO,No,Yes,31-07-2017
0,680,2,3,1,42.94525451,4,No,No,A,NO,No,Yes,31-05-2017
0,602,1,3,1,49.15386235,3,Yes,Yes,M,Low,No,Yes,31-01-2017
0,592,0,1,1,38.63924826,4,No,No,M,High,Yes,Yes,30-09-2017
0,NA,1,2,1,47.18700213,6,No,No,A,NO,No,Yes,31-01-2017
0,645,2,2,1,37.26628728,8,Yes,No,M,High,Yes,Yes,31-03-2017
0,669,1,3,0,45.59157357,6,No,No,A,NO,No,Yes,28-02-2017
0,606,1,2,1,47.85197638,3,No,Yes,M,NO,No,Yes,28-02-2017
0,NA,1,3,2,60.94695537,5,Yes,Yes,M,High,No,Yes,31-07-2017
0,587,2,3,2,63.38462344,5,Yes,No,A,High,No,Yes,30-09-2017
0,670,1,2,2,50.48001735,6,No,No,A,NO,No,Yes,31-12-2016
0,623,1,3,1,29.33294233,4,No,No,P,NO,Yes,No,28-02-2017
0,664,1,1,1,40.13651313,5,No,No,M,NO,No,No,30-04-2017
0,659,1,3,1,54.54237314,6,No,No,P,NO,Yes,No,30-09-2017
0,730,0,0,0,37.34675775,6,No,No,A,NO,Yes,Yes,28-02-2017
0,579,1,2,0,41.40953853,6,No,No,M,NO,No,No,31-05-2017
0,604,0,1,0,56.02400783,4,No,No,M,NO,Yes,Yes,31-08-2017
0,602,1,2,1,50.65676433,5,No,No,A,High,Yes,Yes,31-07-2017
0,NA,0,0,0,45.55622949,5,No,No,M,High,No,Yes,31-08-2017
0,685,1,1,1,59.09088342,7,No,No,A,NO,Yes,Yes,31-03-2017
0,652,2,2,1,51.7065864,4,No,No,M,Low,No,Yes,31-07-2017
0,680,0,0,0,50.44745951,6,No,No,M,NO,No,No,31-05-2017
0,656,0,2,0,39.77690495,5,No,No,M,NO,No,Yes,31-01-2017
0,658,2,3,2,60.77192628,5,No,No,A,Low,No,No,31-03-2017
0,610,1,3,0,39.70563317,6,Yes,No,A,High,No,Yes,31-05-2017
0,599,1,1,0,36.61779103,3,No,No,M,NO,No,Yes,31-01-2017
0,646,0,0,0,43.21281535,6,No,Yes,A,NO,Yes,No,31-01-2017
0,685,1,3,1,41.62592123,5,No,No,M,NO,No,Yes,30-04-2017
0,627,1,2,1,50.85922952,7,No,No,P,NO,No,No,28-02-2017
0,648,0,2,0,12.05603768,6,No,No,P,NO,Yes,Yes,31-12-2016
0,671,1,2,1,36.36432122,6,No,No,P,NO,No,Yes,31-07-2017
0,652,1,2,1,47.73353495,5,No,No,M,Low,No,Yes,31-12-2016
0,708,1,1,0,37.47206936,5,No,No,M,NO,Yes,No,31-12-2016
0,615,0,2,2,43.96354399,5,No,No,M,NO,No,Yes,31-01-2017
0,648,0,1,1,60.11176316,6,No,No,A,NO,Yes,Yes,31-05-2017
0,640,1,1,0,29.01279866,4,No,No,M,NO,No,Yes,31-05-2017
0,555,0,1,1,58.37997209,4,No,No,M,Low,No,No,31-08-2017
0,620,0,1,0,49.52079945,6,No,Yes,M,NO,No,Yes,31-12-2016
0,737,1,0,1,30.06542486,6,No,No,M,NO,Yes,No,31-08-2017
0,638,1,1,1,52.35598253,6,No,No,M,NO,No,No,28-02-2017
0,602,0,0,1,23.65462644,6,No,No,P,NO,Yes,No,31-12-2016
0,686,1,2,1,66.60677529,5,No,Yes,A,NO,No,No,30-09-2017
0,701,1,2,1,37.13308592,6,No,No,A,NO,Yes,Yes,31-07-2017
0,549,1,3,1,40.54459841,5,No,No,P,NO,Yes,Yes,31-12-2016
0,572,2,2,2,63.0127594,3,No,No,A,High,No,Yes,31-12-2016
0,647,1,1,0,39.67380599,7,No,No,A,NO,No,No,31-01-2017
0,651,0,1,0,31.71220137,6,No,No,M,NO,Yes,Yes,31-01-2017
0,614,0,0,0,31.58046304,5,No,No,M,NO,No,Yes,31-05-2017
0,612,0,2,1,18.43666751,5,No,No,A,NO,No,No,31-07-2017
0,705,1,0,0,14.69812487,7,No,No,A,NO,Yes,Yes,30-04-2017
0,599,0,2,0,42.97440644,4,No,No,A,High,No,Yes,30-04-2017
0,586,0,0,0,26.19918127,5,No,No,M,NO,Yes,No,31-12-2016
0,589,1,3,1,73.4482612,4,Yes,Yes,A,High,No,Yes,30-04-2017
0,656,1,1,0,30.78529745,4,No,No,A,NO,Yes,No,30-06-2017
0,629,1,3,1,38.32689903,7,Yes,No,M,High,No,Yes,31-08-2017
0,619,1,2,1,21.87870238,6,No,No,M,NO,No,Yes,31-07-2017
0,630,1,3,1,59.35490526,3,No,No,P,High,Yes,No,31-01-2017
0,630,0,0,0,41.5974051,5,No,No,P,NO,Yes,No,31-03-2017
0,635,0,2,0,31.27286517,7,No,No,A,NO,No,Yes,31-12-2016
0,472,1,2,0,45.80713254,4,No,No,M,High,No,Yes,31-05-2017
0,725,1,1,1,69.22376841,6,No,No,A,NO,No,Yes,31-03-2017
0,638,1,2,1,45.48818197,7,No,No,M,Low,No,No,31-08-2017
0,619,0,0,1,29.56140339,6,No,No,P,NO,Yes,Yes,31-01-2017
0,558,1,1,1,48.5651118,5,No,No,M,High,No,No,31-01-2017
0,707,1,2,1,66.85952031,7,No,No,A,NO,No,Yes,31-05-2017
0,594,1,3,1,63.55622537,5,No,No,M,High,No,No,31-08-2017
0,520,1,2,1,54.2838177,3,No,No,A,High,No,No,30-09-2017
0,636,1,2,0,33.29196459,5,No,Yes,M,NO,No,Yes,30-04-2017
0,617,1,0,0,44.16889101,5,No,No,M,Low,Yes,Yes,30-09-2017
0,611,1,3,1,40.02042853,6,No,No,M,High,No,Yes,31-08-2017
0,640,1,3,2,50.16447209,6,No,No,M,Low,No,Yes,28-02-2017
0,801,1,2,1,32.30455894,7,No,No,M,NO,Yes,No,30-04-2017
0,638,2,3,2,51.13959681,5,No,No,M,High,No,No,31-07-2017
0,673,1,3,1,60.22202325,5,No,No,M,NO,Yes,Yes,28-02-2017
0,636,0,1,0,37.14852665,6,Yes,No,P,Low,Yes,No,30-09-2017
0,558,0,2,1,22.31182962,5,Yes,Yes,M,NO,No,Yes,31-03-2017
0,713,1,1,1,31.6875711,6,No,No,A,Low,Yes,No,31-03-2017
0,615,0,0,0,61.06650045,4,No,No,M,Low,No,No,31-12-2016
0,675,0,2,0,45.63949886,5,No,No,M,NO,No,Yes,31-05-2017
0,NA,1,1,0,31.57781844,6,No,No,P,NO,Yes,No,31-03-2017
0,693,0,2,1,42.95844348,7,No,No,A,NO,Yes,Yes,31-01-2017
0,531,0,1,0,8.108783102,5,No,No,A,NO,Yes,No,31-12-2016
0,558,1,3,1,27.75942289,5,No,No,M,NO,Yes,No,31-03-2017
0,658,1,3,1,58.30248538,3,No,Yes,M,Low,No,Yes,31-05-2017
0,594,0,1,1,61.37896426,6,No,No,P,High,Yes,No,31-08-2017
0,633,1,3,1,50.23424229,6,Yes,Yes,P,High,Yes,Yes,31-01-2017
0,618,0,0,1,39.8553187,4,No,No,M,NO,Yes,Yes,30-09-2017
0,546,2,1,2,49.13609472,6,Yes,Yes,A,High,No,Yes,31-08-2017
0,513,0,2,0,32.28358055,6,No,No,A,High,Yes,Yes,28-02-2017
0,664,2,3,1,34.65834268,7,No,No,A,Low,Yes,No,30-06-2017
0,540,2,2,1,60.50131871,3,No,Yes,M,Low,No,Yes,31-12-2016
0,609,1,2,1,49.05965076,6,No,No,A,NO,Yes,No,31-07-2017
0,596,1,3,1,36.73138613,5,No,No,A,NO,No,No,30-09-2017
0,662,1,1,1,69.96506301,6,No,No,P,Low,No,No,28-02-2017
0,602,2,3,1,45.15937718,3,No,No,A,Low,No,Yes,31-08-2017
0,619,0,0,0,36.82858392,6,No,No,M,NO,Yes,No,28-02-2017
0,604,1,3,1,34.48280724,5,No,No,A,Low,No,Yes,30-09-2017
0,742,1,1,1,54.3094517,7,No,No,M,NO,No,No,31-05-2017
0,593,0,0,1,45.92761596,4,No,No,M,NO,No,No,30-09-2017
0,628,0,1,0,28.04165742,6,No,No,M,NO,Yes,Yes,28-02-2017
0,622,1,0,1,32.16877988,6,No,No,M,Low,No,Yes,28-02-2017
0,630,0,0,1,42.31816537,6,No,No,P,NO,Yes,No,31-08-2017
0,648,0,0,1,56.50629019,6,No,No,A,NO,Yes,No,30-04-2017
0,687,1,2,0,39.77080224,4,No,No,M,NO,No,Yes,31-05-2017
0,559,1,3,1,44.87607954,6,No,No,P,High,No,Yes,30-04-2017
0,650,1,3,1,59.02314698,6,Yes,Yes,A,Low,No,No,31-12-2016
0,622,0,3,1,32.8019928,5,No,No,M,NO,No,Yes,30-04-2017
0,NA,0,1,0,43.19910666,7,No,No,A,NO,No,No,28-02-2017
0,545,0,1,2,71.43388501,3,Yes,No,P,High,No,No,28-02-2017
0,600,1,0,2,56.34165367,7,No,No,M,High,No,Yes,31-12-2016
0,684,2,1,1,52.23779644,5,No,No,A,NO,Yes,No,31-03-2017
0,580,1,3,1,51.68298633,4,No,No,A,High,No,Yes,30-04-2017
0,648,0,2,0,40.60991229,5,No,No,M,NO,No,No,31-03-2017
0,667,1,2,1,47.01227363,5,No,No,M,Low,No,Yes,30-06-2017
0,645,2,3,2,17.31059106,7,No,No,P,Low,Yes,No,31-12-2016
0,721,0,0,0,32.67499043,8,No,No,M,NO,Yes,No,30-04-2017
0,631,0,0,0,39.09019997,7,No,No,A,NO,Yes,Yes,31-07-2017
0,713,0,0,1,40.58377168,6,No,No,M,NO,No,Yes,31-07-2017
0,722,1,1,0,56.12453005,7,No,No,A,NO,No,No,30-09-2017
0,635,0,0,0,43.57360182,7,No,No,A,NO,Yes,Yes,31-12-2016
0,681,1,2,1,54.54205078,6,Yes,Yes,M,NO,No,Yes,28-02-2017
0,716,0,1,1,36.47106141,7,No,No,A,NO,Yes,Yes,28-02-2017
0,658,1,1,0,46.61754751,7,No,No,A,NO,Yes,No,31-03-2017
0,705,1,2,2,36.10054143,4,No,No,M,NO,No,Yes,30-04-2017
0,630,0,1,0,41.76517845,6,No,No,M,NO,No,No,30-09-2017
0,678,1,3,1,49.03289424,5,No,No,P,NO,Yes,No,30-04-2017
0,650,0,2,1,39.17802875,5,No,No,A,Low,Yes,Yes,31-01-2017
0,604,0,0,1,35.73790156,4,No,No,M,NO,Yes,Yes,31-12-2016
0,635,1,3,1,47.32498772,5,No,No,M,NO,No,No,30-04-2017
0,651,1,1,0,38.9104975,7,No,No,M,Low,No,Yes,31-12-2016
0,698,0,0,0,53.35907868,5,No,No,P,NO,No,No,31-08-2017
0,601,1,2,1,61.34562505,4,No,No,A,NO,No,Yes,28-02-2017
0,676,1,0,1,57.43445356,6,No,No,P,Low,Yes,Yes,31-12-2016
0,631,0,1,1,68.61854195,5,Yes,Yes,M,NO,No,Yes,31-01-2017
0,651,0,0,1,52.80223768,7,No,No,M,NO,No,Yes,30-04-2017
0,634,2,1,1,68.9874307,5,Yes,Yes,P,High,Yes,No,28-02-2017
0,641,0,1,1,33.8731124,4,No,No,M,NO,No,Yes,30-04-2017
0,622,0,2,0,54.95795795,5,No,No,M,NO,Yes,Yes,30-04-2017
0,598,0,0,0,41.0923553,6,No,Yes,A,NO,Yes,Yes,30-09-2017
0,657,0,3,1,66.01739817,6,Yes,Yes,M,Low,No,Yes,31-05-2017
0,595,0,0,0,15.07832341,7,No,No,P,NO,Yes,No,31-08-2017
0,701,0,0,0,27.79131864,7,No,No,A,NO,No,No,31-08-2017
0,776,1,0,0,54.29104001,6,No,No,P,NO,Yes,No,31-08-2017
0,625,1,2,1,59.28172142,4,No,No,M,NO,No,Yes,31-07-2017
0,732,0,0,0,21.15648677,7,No,No,M,NO,Yes,Yes,31-07-2017
0,588,1,3,0,38.88000456,4,No,Yes,M,NO,No,Yes,31-01-2017
0,601,1,1,0,56.74567854,6,No,Yes,A,Low,No,Yes,30-06-2017
0,611,1,3,1,45.12024025,5,Yes,Yes,A,High,Yes,Yes,30-06-2017
0,617,2,3,1,65.2663101,5,Yes,Yes,M,Low,No,No,31-12-2016
0,595,0,0,1,29.85962209,7,Yes,Yes,M,High,Yes,Yes,31-12-2016
0,605,1,3,2,45.09320785,5,Yes,Yes,A,NO,No,Yes,30-09-2017
0,627,1,3,1,40.86766718,6,No,No,A,NO,No,No,31-05-2017
0,736,1,3,1,31.21199043,6,No,No,P,NO,Yes,No,30-06-2017
