Gender,balance,income,DPD
F,1150.43168,11666.98975,36
M,357.8658809,42499.03229,4
M,331.1052765,45104.8152,2
F,1457.673369,20042.86397,10
F,852.3139525,15956.64884,4
M,1378.940514,43998.1414,30
F,1005.521508,22128.0802,31
M,1420.993454,34126.42169,3
M,570.2955412,30615.33055,6
F,1228.990373,17304.6435,58
F,1142.935257,20942.00334,22
M,759.3458148,32066.70673,54
M,846.6835117,41651.21558,58
M,2133.464209,28237.88234,95
M,354.5743684,30954.47668,7
M,0,46450.96604,53
M,1051.401733,30072.74931,5
M,0,41371.66119,14
M,887.4681371,30563.77026,5
M,688.1093445,20098.59346,35
M,1257.34063,40810.17277,10
M,1175.817635,41447.58481,40
M,0,34838.43927,8
M,608.5517388,22555.50859,19
M,0,32608.48884,33
F,2110.556858,19345.10473,74
M,696.9001673,38713.31706,20
M,559.4685833,61187.81057,32
M,715.3929218,49473.37638,53
F,2026.863631,20469.92949,33
F,1187.358891,24267.39648,58
M,785.7906701,42887.59272,51
M,845.9203698,42799.43953,50
F,1032.670815,13901.11897,36
M,861.2727392,38111.03287,28
M,1601.87795,27885.16355,23
M,955.9270221,10836.72352,12
F,877.8798035,18217.61365,23
M,1043.758264,31523.6869,52
F,1080.071527,11239.53116,0
M,589.2178954,47722.17011,13
F,769.5312437,23048.54061,41
M,951.0475319,33326.5872,16
M,1189.158934,36223.87056,52
M,1709.344285,35290.52311,0
F,1402.553926,16607.56425,18
M,250.8795835,51662.22782,1
M,681.4176227,26426.22921,7
M,1333.248659,39196.66301,51
M,858.7611254,29150.34401,39
F,992.7762449,14204.67215,44
M,265.3022839,32276.46294,34
M,754.4775776,31592.19989,21
F,584.0812286,24440.02035,53
M,1175.233377,47684.46113,23
M,1388.664149,31021.55008,7
M,410.099265,37328.45502,25
M,59.13249864,34162.23526,52
F,1939.71236,13836.98607,46
M,886.1490576,24466.12539,39
M,770.9994019,40990.6215,35
F,306.4109271,13594.18823,44
M,1022.101638,37095.21594,44
M,847.9840353,24950.53392,20
M,1596.227808,42993.57653,7
F,1635.222942,8531.038085,27
M,0,45217.85066,27
M,1306.796916,48799.51191,6
M,932.9523691,35858.18915,44
F,1052.875142,13486.14694,0
F,1304.634346,13496.87987,39
F,2052.133463,13130.6536,51
M,1216.725616,52377.8489,7
M,526.470865,44241.56562,25
M,153.4479361,36813.19871,42
M,905.6415057,47271.34912,58
M,1068.873957,41690.04867,5
M,0,30049.10026,33
F,992.440019,14207.26834,56
M,964.6025631,36676.57165,43
M,493.6354264,43524.24978,3
M,835.6564355,44234.17039,2
M,480.0930869,57068.13046,36
M,637.60187,52347.76202,32
F,2134.015627,17897.64661,2
M,1475.207229,42243.17748,20
M,887.3432884,55751.7209,51
M,1376.309911,43234.13992,45
M,1304.700879,45162.65104,36
M,225.506104,54534.70972,51
M,1261.268219,39984.52959,58
F,30.58367172,16246.57305,49
F,437.0352358,16261.20757,5
M,922.6374027,52205.50687,41
M,412.7468149,44650.07843,55
M,693.1013449,54492.74796,55
F,915.4626482,27283.31983,54
F,1322.492812,22930.445,51
M,1610.086988,40498.99811,2
M,1113.134257,27110.60301,5
M,0,47803.25837,0
M,1163.146385,44424.82596,52
M,924.2953475,26397.59729,45
F,1983.234475,25687.92975,91
M,725.7005868,49337.40235,28
F,1030.496155,16662.73157,5
F,1038.97702,13739.71928,17
F,292.8574108,15220.93587,39
F,495.1139113,14881.84062,17
M,659.0404108,47942.24982,57
M,291.9681397,48511.60308,12
M,471.3565174,45573.30811,27
M,855.822381,56219.80884,27
M,918.6817794,48160.52429,19
M,1251.32255,37881.82096,46
M,1066.884084,44918.41232,98
F,1427.124037,12553.88673,46
F,1263.880058,12418.80765,48
F,1128.141493,10159.24188,22
M,694.3985831,36570.42544,46
F,805.3980049,17902.57919,1
M,519.5172955,39704.69296,26
F,1051.297161,16299.61175,53
M,421.8969022,37323.75941,3
F,622.4137203,13072.02796,17
F,1005.264248,21394.12401,12
F,537.4925429,9421.714858,6
F,189.9987142,24716.95613,56
M,309.8628233,56100.05441,18
M,969.4457592,33411.80109,19
F,775.5892326,17030.57885,6
M,1296.474737,48682.3735,42
M,1037.155516,38490.38489,25
M,978.6521803,25742.11973,2
M,965.0461321,47987.31975,51
F,816.0427981,17894.79377,19
F,716.1857509,7997.622944,56
M,1130.608881,43936.64641,42
M,383.7049011,41311.24395,37
M,1008.154522,20326.59218,35
M,652.8174543,41161.85735,6
F,1232.794737,16279.1854,58
M,803.224401,52869.80781,44
F,1443.431696,22693.65775,57
F,1288.44856,21216.96257,10
M,0,43193.23215,22
F,1053.332641,10212.50236,17
F,744.7879024,22343.09739,12
M,412.6876132,33923.45804,2
M,943.4020371,35281.72849,14
M,1192.974028,39504.47602,19
F,1071.511583,11082.0629,33
M,1493.270467,41005.21748,16
F,1132.837721,15703.0252,1
F,597.4840406,14796.74967,3
F,792.9754861,17346.17092,31
M,1376.075401,22317.56559,28
M,1060.016921,39757.43817,33
M,532.3267381,30851.27777,19
M,0,28711.75713,5
F,894.1258092,24670.1189,41
M,906.4363882,37309.68181,13
M,0,28727.12016,13
M,506.4259139,35333.18222,54
F,943.5017211,14123.70357,6
F,0,14874.80021,2
M,442.4895649,54996.84275,31
F,380.9633077,20117.83003,19
M,961.999353,37073.19238,0
M,1789.093391,48331.12686,62
M,76.47608896,27283.69174,20
M,1067.139026,53995.7305,34
M,0,39592.43693,9
M,253.1319822,40973.64654,30
M,1056.928348,55409.4596,27
M,179.7000705,37727.53512,46
F,990.9357627,18197.22873,31
M,693.7537183,36723.44877,14
M,965.2768178,37705.24322,15
M,300.8762062,51423.69464,15
M,1265.044932,47297.7227,47
M,558.6705138,40335.61099,6
M,1183.983311,53599.74553,47
F,1165.840209,20495.1586,18
F,1542.191227,17265.91861,12
F,587.7677591,22669.42433,25
M,0,31005.03576,14
M,389.9766946,27329.97931,15
M,647.075901,55522.62393,26
M,70.98316299,40012.53291,25
F,115.5453555,12670.02762,35
M,90.93344719,42451.73558,29
M,1230.424256,51716.7399,25
M,201.5583994,27924.84656,46
F,1562.846155,10353.90391,34
F,622.8952091,11019.87756,47
F,1142.126955,9184.732762,33
F,1796.26764,21126.17721,21
M,947.4239701,38505.78387,58
M,419.4405795,34332.66131,18
M,1660.827702,53754.20072,17
M,391.2404617,24972.24591,21
M,613.4309365,34745.00747,0
F,1024.108807,18667.92565,4
F,0,25976.06511,14
M,1252.958338,33876.18903,5
M,708.8374818,55675.75986,40
M,266.6470861,16515.30843,44
F,1339.363614,19496.16522,25
M,781.5953359,49457.1053,32
F,1021.370111,19032.50901,47
M,948.4942785,40739.85993,13
F,1312.93378,20208.54461,9
M,0,50861.78885,37
M,0,24566.48337,53
M,0,30922.60421,31
F,859.3369637,13993.65454,53
M,646.157668,45696.83161,41
F,1707.914634,10591.71742,68
M,133.673455,28492.4003,46
F,80.59567582,16145.6377,5
F,631.6008477,17845.07415,59
M,1236.617914,40668.7254,42
M,742.5833733,40085.43995,9
F,97.03146278,12731.75755,49
M,1054.22211,50900.24256,3
M,959.600287,29850.21207,3
M,1258.852277,33683.18173,49
M,443.2464668,36547.16104,32
M,1605.102415,26126.32944,12
M,0,25964.84434,39
M,832.6459751,25106.37478,34
F,443.5370288,19632.17542,51
M,817.4317693,40088.05051,44
M,881.6637997,43725.99753,54
M,1154.094274,48400.24115,3
F,961.5755637,9681.493893,45
F,516.1219595,17538.46162,1
F,1357.411868,22572.79013,44
M,1036.030594,35261.35578,55
F,900.6093417,17802.92726,52
M,1516.326025,46393.26454,44
F,1015.204535,22208.32892,18
M,232.105744,40368.95685,5
F,1082.284133,19451.81628,10
M,682.4396608,17992.97118,32
F,1218.13888,18144.98483,24
M,802.4131422,47444.4928,5
M,143.8548983,38014.87349,5
M,1087.465794,32908.52712,48
F,895.7539556,14753.29733,9
M,660.2854965,58956.51318,25
F,630.9734892,19087.17478,23
F,1648.966029,15402.48208,50
F,975.9555974,18246.81572,45
M,297.0053783,22955.08212,17
M,0,47328.23291,53
M,0,32629.94485,17
F,789.2148949,18231.83026,12
M,1804.036475,31318.29603,111
M,1266.113867,29698.51627,41
F,135.1876434,20414.41217,41
M,28.81374346,36941.0634,19
F,0,15347.91429,8
M,750.6989964,49150.34585,22
M,805.3051169,57386.1288,7
M,1093.803005,29573.23823,24
M,483.9652713,44335.95811,43
F,1534.394884,19592.10939,20
M,1349.187291,48013.6902,34
M,158.5704427,20575.46501,22
F,172.4620199,25850.38313,1
M,1280.762861,53675.56755,21
F,213.1732752,22811.45698,16
M,0,32248.53657,35
F,704.0136486,13903.45573,40
M,708.8139762,38295.23381,32
M,257.3963831,49477.78564,29
F,1188.744296,22867.07059,15
M,0,62886.70923,50
M,1321.703891,45581.79478,8
F,882.5819675,17749.97205,52
F,1418.134148,11964.42509,26
M,1245.422205,36897.78011,31
M,339.5292685,58747.38773,57
F,824.5478304,29088.11135,14
M,241.4426903,30171.62449,18
M,1510.79325,47684.23946,11
M,396.64125,52174.95427,59
F,1633.697803,15786.31732,43
M,650.4183411,47122.07247,15
F,1382.438231,15680.61049,14
M,613.4802945,24367.86142,27
M,1424.351218,37845.99925,16
F,914.1081756,19053.00589,0
F,802.0089304,15469.65262,32
F,539.674903,18852.27385,28
M,337.5759999,52192.27472,2
F,813.4948376,16681.3503,36
M,477.882122,39834.03081,57
M,342.1916021,32154.75355,20
M,840.365781,45316.83541,2
F,865.5655922,16643.24096,23
M,645.5916366,44402.10623,49
M,1755.38891,35031.532,59
M,498.7494508,51690.06347,9
M,587.7810817,30859.63634,23
F,824.6165935,10062.57593,15
M,0,32660.72526,11
F,880.803636,20436.43903,3
M,917.1221347,48227.81937,46
F,789.7175406,19280.54426,33
M,763.8556247,52938.03547,39
F,1062.16651,17383.25855,46
M,944.3325674,44444.14918,45
M,877.501423,25587.74393,23
M,1344.103406,41417.34592,43
F,1543.099582,18304.65057,66
M,380.3174501,38864.58415,41
F,1176.893303,23634.81573,10
M,733.1999149,34524.91886,11
M,348.9970288,48942.02578,59
F,1380.087526,19245.83269,21
M,943.1657194,40369.69803,23
M,1248.885849,51897.39491,45
M,713.223492,51107.8601,6
M,834.2356082,36721.86221,38
M,0,26200.0384,2
M,1558.883862,37489.72211,9
M,1362.186619,37736.7496,59
M,1581.521505,45729.88805,44
M,324.8549714,39752.35419,11
M,1112.73574,47527.12558,53
M,379.5987261,32578.43583,22
M,1549.098151,26239.78187,39
M,1489.415915,46732.76781,47
M,548.2063638,41647.72716,18
M,561.968473,37637.00503,4
M,595.4867014,34470.41803,44
M,267.5139688,27364.86548,59
F,1793.303188,21034.87965,33
F,1773.153542,10177.86674,13
M,618.8603727,37333.33383,54
M,205.6438081,37766.49369,36
M,1011.431543,36364.75385,53
M,0,38130.64567,14
F,1154.432105,15221.17239,1
M,292.5159807,43705.37904,28
F,1106.946277,19233.77389,15
M,1665.954621,30070.13526,99
F,968.671101,22212.74103,49
M,797.2493693,39928.58818,29
F,636.8978227,18620.23895,9
F,1011.334848,14101.2903,12
M,791.0352223,47303.67664,10
M,942.4747495,36965.04557,11
M,706.9742779,46165.15453,52
M,767.4348125,55990.87461,7
M,568.8436683,37074.54081,23
F,1271.562957,18999.61681,54
M,938.9391417,44280.78635,58
M,1012.194199,34631.70605,51
M,1355.493231,18935.51151,41
M,912.0487219,43486.95708,54
M,289.5988343,25724.77064,43
F,2035.861557,14435.84319,76
F,1602.179886,17858.06791,15
F,0,20067.80976,19
F,1202.390705,14036.62088,54
M,554.7076529,28164.19855,22
F,229.9887235,2541.200814,14
M,768.979148,35503.90896,36
F,1211.040146,16898.12947,30
M,0,35648.38116,35
M,0,27537.73535,36
F,859.9366511,15966.71713,33
M,0,47556.30125,15
F,1471.538391,14959.66188,47
F,582.8738672,17730.5511,35
F,463.1193392,25858.28175,42
M,986.1541303,48940.49003,50
M,534.7460545,29685.12923,35
M,1402.690527,39656.6322,22
M,967.748001,46278.07452,48
M,884.0225178,36889.42825,58
F,455.6999383,19080.80899,8
M,0,66915.57179,7
M,1141.23821,37917.66454,52
M,365.2358798,21358.00005,46
M,38.37592458,33579.35623,41
F,731.9706113,13593.14051,33
M,1006.719786,47784.31847,16
M,1107.801156,34561.94954,58
M,777.5308087,45673.67391,19
M,1501.426087,35398.95712,44
F,862.0600385,12085.45308,40
F,12.1864203,19910.96897,10
M,0,30208.04644,27
M,1820.32549,31309.99848,47
M,576.0689929,40179.83005,51
M,837.7526213,31017.90114,58
M,399.793885,34875.33233,57
F,578.7550989,20909.83537,11
M,1106.540875,46565.05995,55
M,390.7456114,38442.29606,11
F,274.1946278,15421.55166,40
M,1476.877642,42271.33341,41
M,578.4607424,20306.93601,5
M,1064.147713,28192.12588,11
M,1598.303417,46404.66469,10
M,863.4518296,33529.88065,6
M,1157.759857,32574.5029,15
F,406.3860491,24086.95249,39
M,309.2444877,44202.7075,54
M,943.9512443,28353.63001,32
M,1206.791937,42916.70139,11
F,1448.060458,21028.28675,49
M,1166.593989,26977.62275,38
M,800.308672,61281.30081,31
M,714.9260001,31032.8697,54
M,471.2550831,28417.74199,15
M,662.1644451,30390.06007,27
M,770.4319619,53398.31473,32
M,597.3268696,55496.77711,14
M,140.8530225,48183.27674,59
M,1035.552944,29423.23203,25
F,784.1087812,11560.5677,10
F,442.027425,17072.33664,20
M,888.081432,54072.65702,16
M,704.2029083,44775.12201,6
F,1016.450616,15099.5302,1
M,1036.460728,42914.98167,23
F,1060.220034,22795.94299,57
M,1243.92806,38075.4383,6
F,1291.977346,26571.87456,26
M,69.25247581,20222.86624,46
M,196.3892855,29932.66203,7
F,709.0271029,18305.73452,27
M,1034.149962,52106.8387,35
M,868.0060301,50549.53346,24
M,1236.006993,48800.35685,5
M,12.91234955,46282.25773,29
F,826.4536365,21342.70303,59
F,703.9900094,20752.17544,46
F,817.1214384,13152.03413,55
M,1210.014631,45066.13324,5
F,766.4062474,22296.9837,21
M,1643.654052,33980.82583,9
M,1053.014778,54009.63194,48
M,240.0774345,41508.9557,8
M,62.65294851,44440.70548,29
F,924.2332039,11194.66888,27
F,944.0710359,26027.68765,9
M,295.7854428,51837.75233,32
M,2085.586978,35657.22567,115
M,474.3552638,58068.62224,19
M,504.7233526,54297.11366,0
M,292.3841444,33961.10045,42
M,593.2804678,40227.14388,24
M,76.06408834,50054.76235,11
F,1270.09281,16809.00645,34
M,877.3436869,40689.47859,45
F,932.5609425,20980.8055,29
M,279.9633883,30262.11714,36
M,1155.175006,40398.39935,18
M,0,45431.75759,44
F,1216.767562,23378.57282,59
F,0,15274.46903,5
F,728.5493992,22891.92938,5
M,0,48365.57759,30
F,643.5652672,21323.04944,57
M,973.0823643,27289.27132,1
F,1177.957425,14385.16707,19
M,196.9871114,41314.99362,1
M,1526.268669,44845.13629,2
M,441.3960846,56060.20361,1
M,1004.641773,56533.31307,39
M,1258.069534,36645.14057,9
M,1563.993419,37119.60197,6
M,367.3515763,29905.52786,56
F,1222.768041,18276.43406,30
F,1582.202813,19682.87249,8
M,647.130283,32725.38665,44
M,0,33146.49534,18
F,1585.333029,15079.48894,26
F,837.9723362,25773.18265,24
F,686.7821494,10543.55632,36
M,947.842159,37891.03704,54
F,1205.055008,18101.67631,38
M,1254.131055,37456.26199,43
M,949.1238463,50528.53387,12
M,530.24602,27610.70309,35
M,833.6899703,54558.14011,34
M,638.4653109,36173.98245,33
F,2387.314867,28296.91472,95
F,839.3908902,21383.23117,34
M,294.634281,63285.02511,5
M,1178.179438,34720.93616,39
M,1149.720136,57890.51596,14
M,909.7642677,42468.27822,3
F,1391.508027,18539.59036,13
F,1029.249632,18018.35831,54
M,1504.59694,30773.74284,17
M,1276.4893,35122.85361,8
M,874.9150425,25023.32309,10
M,1104.689463,51516.33629,49
M,0,47056.19919,7
M,698.800444,37466.0203,35
M,1055.410868,33945.14276,42
F,131.2846105,14491.84407,57
M,795.903786,44181.67186,24
M,611.9542968,39291.20373,26
M,1670.423008,41409.77115,34
M,1423.149545,33591.23154,22
M,770.6419392,29623.47129,10
M,1315.469609,29808.35223,28
M,599.204105,53218.11086,24
M,584.356741,34128.76699,59
M,27.27187849,51659.87841,25
M,65.72759508,32332.18265,43
M,1338.461116,23909.54695,44
F,1120.422968,16151.25285,12
M,726.0293438,41996.12441,29
M,1353.588284,44372.79392,12
M,531.7442107,38122.1924,43
M,1824.641385,36762.80884,42
F,894.4654681,14035.49914,29
F,1275.538565,16445.62472,11
M,550.6243941,19106.26579,58
F,270.3910262,13158.44223,8
M,651.9986041,35266.12844,35
M,718.3511021,50765.89263,33
M,1008.94654,31235.78292,45
F,1510.747812,13390.92,59
M,1393.368283,38371.97746,42
M,586.5882744,45519.83771,0
M,793.4139267,45873.17997,2
M,285.9101691,43263.63064,3
F,550.3810558,20322.76863,22
F,716.491995,16785.38532,11
M,383.6864669,39946.48497,20
M,252.3333091,38431.81869,47
M,1164.10427,40167.02331,27
M,1080.185777,38398.8661,35
M,906.4785442,47101.99063,7
M,457.8000986,26567.24108,11
M,1215.867359,42762.12183,52
M,217.3615206,45083.11137,36
F,1076.727705,12502.64492,57
F,58.06606208,23639.23362,5
M,1615.225001,55219.52001,51
F,1119.001789,22811.3938,43
M,671.9580672,17621.45385,36
M,634.2179264,38672.74965,14
F,831.8185363,16164.48461,9
F,373.0625165,22018.9821,31
M,776.4548762,58481.54391,17
F,1031.303939,12195.37983,54
M,910.6724158,43795.5817,51
M,1010.809065,42163.4536,57
M,1090.35035,48280.94632,55
M,1008.550343,53801.61564,58
M,0,50127.18047,45
F,1824.368004,20074.2811,39
M,730.1644185,44411.67827,39
M,991.1317826,30941.54852,49
M,1356.516665,35030.63502,25
M,576.6355769,41699.20979,51
M,1334.554191,43385.82181,44
M,1487.661808,47624.3796,25
M,778.6934925,48551.97108,54
M,444.1963823,37599.42019,37
M,1023.36216,34632.10269,56
F,153.4000958,17840.38488,54
M,661.7606164,47169.35685,6
M,312.6147065,34918.61291,16
M,645.3725645,30102.03554,13
M,0,49010.27332,58
M,779.6147234,22975.49302,10
F,569.4987908,19755.52114,50
M,1287.765895,38507.11939,7
M,1177.81507,32294.54565,29
M,795.3685571,25704.64664,39
M,877.039197,24902.73549,36
M,823.9919883,36701.53017,6
M,1019.215358,52089.64463,10
M,942.7374821,38908.88112,26
M,6.787861759,40145.33909,3
M,0,55158.15124,20
F,1420.204205,22790.79583,17
F,1254.662583,18189.52076,34
M,0,37796.40346,43
M,1140.071899,33605.37793,11
F,747.9585112,19869.39018,21
M,1598.602553,48717.26315,59
M,1226.370717,21426.30698,9
M,929.8199349,50611.98595,56
M,807.405738,43853.88425,41
M,345.3649412,56965.70211,29
M,982.4509449,42907.02619,30
F,1067.670767,14485.94849,43
M,742.5406142,39017.95032,53
M,1060.178447,30948.29027,36
M,523.7533678,33767.05071,32
M,697.982915,29799.3192,49
F,1500.894533,15802.23288,66
F,1682.897631,14378.8906,46
F,1264.04207,6466.513408,53
M,1352.462336,34247.78002,37
M,376.8789166,50671.32275,1
M,629.5612815,37255.36509,25
F,709.4142298,11355.11271,58
M,541.3462788,42332.24628,20
M,421.1723819,42721.47777,1
M,500.8042199,47910.96385,51
M,0,41663.34011,41
M,1089.365873,43360.16015,19
M,603.8474825,56468.12224,51
M,1165.539853,50341.5739,80
M,1457.622602,43155.3627,46
M,390.0550264,27108.21366,12
M,584.1412164,35517.22911,39
M,901.0122829,13498.12653,24
F,1380.096737,14142.07544,54
M,1146.067689,39902.44189,59
M,1058.025969,43327.02611,4
M,474.3796621,35980.75279,2
F,969.1435189,22425.40576,19
F,1616.738878,12557.82288,54
M,1185.028651,33298.5004,41
M,472.6332289,41257.38603,53
M,1257.625123,30964.23458,51
M,640.9184388,37306.69399,18
M,105.7442477,42442.84735,2
M,672.4267927,25947.24541,40
M,568.666447,45186.97594,23
F,368.1982988,26670.01211,39
M,1546.548506,57266.82959,31
M,230.2203941,28930.25452,20
M,815.0547024,34200.18335,38
F,164.3055117,17995.85826,30
F,1785.797516,15291.6708,38
M,661.0522978,27873.63791,34
F,979.8771549,13522.42151,44
F,778.2499052,23805.91057,14
F,190.6192783,21744.50932,43
M,523.813717,45284.18935,53
M,175.6988688,40044.47032,11
M,977.9479232,38368.48417,12
M,837.6953592,44260.76441,19
F,1436.32082,27658.38667,0
M,638.229501,53812.79788,41
M,714.0116591,48631.36436,15
M,738.2532477,36086.09213,7
M,507.5265349,58027.77092,23
F,1033.833494,15818.0614,57
F,19.73946092,20514.17137,52
M,434.704864,48898.37012,59
M,0,45334.83933,1
M,629.7640719,53069.32515,25
F,522.7677589,26900.28072,27
